canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-000784,Imphal West,Manipur,2001,2011.0,False,NEW,1,2001,2001,519.486,519.486,0.0,,,,,,519.486,,,
IND-001049,Imphal West,Manipur,2011,2021.0,False,NEW,1,2011,2011,501.373,501.373,0.0,,,,,,,501.373,,
IND-001157,Imphal West,Manipur,2021,2025.0,False,NEW,1,2021,2021,443.968,443.968,0.0,,,,,,,,443.968,
IND-001330,Imphal West,Manipur,2025,,True,NEW,1,2025,2025,487.517,487.517,0.0,,,,,,,,,487.517
IND-001163,Jiribam,Manipur,2021,2025.0,False,NEW,1,2021,2021,329.659,329.659,0.0,,,,,,,,329.659,
IND-001351,Jiribam,Manipur,2025,,True,NEW,1,2025,2025,294.898,294.898,0.0,,,,,,,,,294.898
IND-001158,Kakching,Manipur,2021,2025.0,False,NEW,1,2021,2021,303.96,303.96,0.0,,,,,,,,303.96,
IND-001362,Kakching,Manipur,2025,,True,NEW,1,2025,2025,320.057,320.057,0.0,,,,,,,,,320.057
IND-001154,Kamjong,Manipur,2021,,True,NEW,2,2021,2025,2382.404,2314.207,68.196,,,,,,,,2314.207,2382.404
IND-001164,Kangpokpi,Manipur,2021,2025.0,False,NEW,1,2021,2021,1605.591,1605.591,0.0,,,,,,,,1605.591,
IND-001361,Kangpokpi,Manipur,2025,,True,NEW,1,2025,2025,1732.124,1732.124,0.0,,,,,,,,,1732.124
IND-000130,Manipur,Manipur,1951,1971.0,False,ANCHOR,2,1951,1961,22478.365,22478.365,0.0,22478.365,22478.365,,,,,,,
IND-000410,Manipur Central,Manipur,1971,1981.0,False,NEW,1,1971,1971,5459.081,5459.081,0.0,,,5459.081,,,,,,
IND-000411,Manipur East,Manipur,1971,2021.0,False,NEW,5,1971,2011,4530.035,4484.603,45.432,,,4530.035,4530.035,4530.019,4530.019,4484.603,,
IND-000407,Manipur North,Manipur,1971,2021.0,False,NEW,5,1971,2011,3589.103,3521.689,67.414,,,3521.691,3521.692,3521.689,3589.103,3533.247,,
IND-000409,Manipur South,Manipur,1971,2021.0,False,NEW,5,1971,2011,4859.803,4788.417,71.386,,,4859.794,4859.794,4859.803,4859.803,4788.417,,
IND-000408,Manipur West,Manipur,1971,2021.0,False,NEW,5,1971,2011,4111.342,4107.874,3.468,,,4107.877,4107.877,4107.874,4107.874,4111.342,,
IND-001168,Noney,Manipur,2021,,True,NEW,2,2021,2025,1217.013,1178.942,38.071,,,,,,,,1217.013,1178.942
IND-001169,Pherzawl,Manipur,2021,,True,NEW,2,2021,2025,2145.347,2121.61,23.737,,,,,,,,2121.61,2145.347
IND-001155,Senapati,Manipur,2021,,True,NEW,2,2021,2025,1753.371,1749.816,3.555,,,,,,,,1753.371,1749.816
IND-001156,Tamenglong,Manipur,2021,,True,NEW,2,2021,2025,3150.876,3017.138,133.739,,,,,,,,3150.876,3017.138
IND-001166,Tengnoupal,Manipur,2021,2025.0,False,NEW,1,2021,2021,1142.329,1142.329,0.0,,,,,,,,1142.329,
IND-001360,Tengnoupal,Manipur,2025,,True,NEW,1,2025,2025,1230.144,1230.144,0.0,,,,,,,,,1230.144
IND-000635,Thoubal,Manipur,1991,2001.0,False,NEW,1,1991,1991,547.432,547.432,0.0,,,,,547.432,,,,
IND-000783,Thoubal,Manipur,2001,2011.0,False,NEW,1,2001,2001,634.427,634.427,0.0,,,,,,634.427,,,
IND-001048,Thoubal,Manipur,2011,2021.0,False,NEW,1,2011,2011,638.152,638.152,0.0,,,,,,,638.152,,
IND-001165,Thoubal,Manipur,2021,2025.0,False,NEW,1,2021,2021,298.583,298.583,0.0,,,,,,,,298.583,
IND-001357,Thoubal,Manipur,2025,,True,NEW,1,2025,2025,393.27,393.27,0.0,,,,,,,,,393.27
IND-001167,Ukhrul,Manipur,2021,,True,NEW,2,2021,2025,2148.369,2091.13,57.239,,,,,,,,2148.369,2091.13
IND-000466,East Garo Hills,Meghalaya,1981,2001.0,False,NEW,2,1981,1991,2854.621,2854.616,0.005,,,,2854.621,2854.616,,,,
IND-000797,East Garo Hills,Meghalaya,2001,2011.0,False,NEW,1,2001,2001,2505.686,2505.686,0.0,,,,,,2505.686,,,
IND-001057,East Garo Hills,Meghalaya,2011,2021.0,False,NEW,1,2011,2011,2755.794,2755.794,0.0,,,,,,,2755.794,,
IND-001187,East Garo Hills,Meghalaya,2021,,True,NEW,2,2021,2025,1641.804,1581.528,60.276,,,,,,,,1641.804,1581.528
IND-001185,East Jaintia Hills,Meghalaya,2021,,True,NEW,2,2021,2025,2013.983,1917.58,96.403,,,,,,,,1917.58,2013.983
IND-000464,East Khasi Hills,Meghalaya,1981,2001.0,False,NEW,2,1981,1991,5191.327,5191.326,0.001,,,,5191.326,5191.327,,,,
IND-000800,East Khasi Hills,Meghalaya,2001,,True,NEW,4,2001,2025,2844.007,2747.207,96.8,,,,,,2747.207,2838.034,2805.706,2844.007
IND-000463,Jaintia Hills,Meghalaya,1981,2021.0,False,NEW,4,1981,2011,3860.227,3792.886,67.341,,,,3860.227,3860.203,3860.203,3792.886,,
IND-001190,North Garo Hills,Meghalaya,2021,,True,NEW,2,2021,2025,1248.03,1181.095,66.935,,,,,,,,1181.095,1248.03
IND-000799,Ri Bhoi,Meghalaya,2001,2011.0,False,NEW,1,2001,2001,2444.285,2444.285,0.0,,,,,,2444.285,,,
IND-001059,Ribhoi,Meghalaya,2011,,True,NEW,3,2011,2025,2434.411,2371.316,63.095,,,,,,,2434.411,2397.051,2371.316
IND-000798,South Garo Hills,Meghalaya,2001,2011.0,False,NEW,1,2001,2001,1867.763,1867.763,0.0,,,,,,1867.763,,,
IND-001058,South Garo Hills,Meghalaya,2011,,True,NEW,3,2011,2025,1971.377,1834.847,136.53,,,,,,,1971.377,1923.037,1834.847
IND-001191,South West Garo Hills,Meghalaya,2021,,True,NEW,2,2021,2025,873.682,837.133,36.549,,,,,,,,873.682,837.133
IND-001189,South West Khasi Hills,Meghalaya,2021,,True,NEW,2,2021,2025,1436.378,1306.353,130.025,,,,,,,,1436.378,1306.353
IND-000467,West Garo Hills,Meghalaya,1981,2001.0,False,NEW,2,1981,1991,5105.182,5105.171,0.011,,,,5105.182,5105.171,,,,
IND-000796,West Garo Hills,Meghalaya,2001,2011.0,False,NEW,1,2001,2001,3586.237,3586.237,0.0,,,,,,3586.237,,,
IND-001056,West Garo Hills,Meghalaya,2011,2021.0,False,NEW,1,2011,2011,3444.441,3444.441,0.0,,,,,,,3444.441,,
IND-001186,West Garo Hills,Meghalaya,2021,,True,NEW,2,2021,2025,2659.574,2551.977,107.597,,,,,,,,2551.977,2659.574
IND-001188,West Jaintia Hills,Meghalaya,2021,,True,NEW,2,2021,2025,1892.544,1798.448,94.096,,,,,,,,1892.544,1798.448
IND-000465,West Khasi Hills,Meghalaya,1981,2021.0,False,NEW,4,1981,2011,5121.116,5037.072,84.044,,,,5037.101,5037.072,5037.072,5121.116,,
IND-001184,West Khasi Hills,Meghalaya,2021,,True,NEW,2,2021,2025,3920.841,3793.406,127.436,,,,,,,,3793.406,3920.841
IND-000468,Aizawl,Mizoram,1981,2001.0,False,NEW,2,1981,1991,12668.614,12668.494,0.12,,,,12668.494,12668.614,,,,
IND-000788,Aizawl,Mizoram,2001,2011.0,False,NEW,1,2001,2001,3346.339,3346.339,0.0,,,,,,3346.339,,,
IND-001051,Aizawl,Mizoram,2011,2021.0,False,NEW,1,2011,2011,3173.535,3173.535,0.0,,,,,,,3173.535,,
IND-001174,Aizawl,Mizoram,2021,2025.0,False,NEW,1,2021,2021,2127.7,2127.7,0.0,,,,,,,,2127.7,
IND-001344,Aizawl,Mizoram,2025,,True,NEW,1,2025,2025,3186.384,3186.384,0.0,,,,,,,,,3186.384
IND-000789,Champhai,Mizoram,2001,2011.0,False,NEW,1,2001,2001,3856.806,3856.806,0.0,,,,,,3856.806,,,
IND-001052,Champhai,Mizoram,2011,2021.0,False,NEW,1,2011,2011,3496.559,3496.559,0.0,,,,,,,3496.559,,
IND-001175,Champhai,Mizoram,2021,2025.0,False,NEW,1,2021,2021,1577.641,1577.641,0.0,,,,,,,,1577.641,
IND-001325,Champhai,Mizoram,2025,,True,NEW,1,2025,2025,3400.684,3400.684,0.0,,,,,,,,,3400.684
IND-000470,Chhimtuipui,Mizoram,1981,2001.0,False,NEW,2,1981,1991,3951.601,3951.591,0.01,,,,3951.601,3951.591,,,,
IND-001172,Hnahthial,Mizoram,2021,2025.0,False,NEW,1,2021,2021,1028.088,1028.088,0.0,,,,,,,,1028.088,
IND-001176,Khawzawl,Mizoram,2021,2025.0,False,NEW,1,2021,2021,1168.754,1168.754,0.0,,,,,,,,1168.754,
IND-000787,Kolasib,Mizoram,2001,,True,NEW,4,2001,2025,1585.946,1491.011,94.935,,,,,,1533.488,1585.946,1566.174,1491.011
IND-000791,Lawngtlai,Mizoram,2001,2011.0,False,NEW,1,2001,2001,2078.306,2078.306,0.0,,,,,,2078.306,,,
IND-001054,Lawngtlai,Mizoram,2011,,True,NEW,3,2011,2025,2453.649,2350.418,103.232,,,,,,,2350.418,2453.649,2425.659
IND-000469,Lunglei,Mizoram,1981,2021.0,False,NEW,4,1981,2011,4520.592,4461.069,59.523,,,,4461.129,4461.069,4461.069,4520.592,,
IND-001171,Lunglei,Mizoram,2021,2025.0,False,NEW,1,2021,2021,3426.07,3426.07,0.0,,,,,,,,3426.07,
IND-001343,Lunglei,Mizoram,2025,,True,NEW,1,2025,2025,4536.699,4536.699,0.0,,,,,,,,,4536.699
IND-000786,Mamit,Mizoram,2001,,True,NEW,4,2001,2025,3066.881,2962.697,104.184,,,,,,3001.003,2962.697,3016.675,3066.881
IND-000792,Saiha,Mizoram,2001,2011.0,False,NEW,1,2001,2001,1873.261,1873.261,0.0,,,,,,1873.261,,,
IND-001055,Saiha,Mizoram,2011,,True,NEW,3,2011,2025,1530.507,1476.472,54.035,,,,,,,1476.472,1517.103,1530.507
IND-001173,Saitual,Mizoram,2021,2025.0,False,NEW,1,2021,2021,1750.575,1750.575,0.0,,,,,,,,1750.575,
IND-000790,Serchhip,Mizoram,2001,2011.0,False,NEW,1,2001,2001,931.029,931.029,0.0,,,,,,931.029,,,
IND-001053,Serchhip,Mizoram,2011,2021.0,False,NEW,1,2011,2011,1318.374,1318.374,0.0,,,,,,,1318.374,,
IND-001170,Serchhip,Mizoram,2021,,True,NEW,2,2021,2025,1462.013,1445.255,16.758,,,,,,,,1462.013,1445.255
IND-000780,Dimapur,Nagaland,2001,2011.0,False,NEW,1,2001,2001,968.151,968.151,0.0,,,,,,968.151,,,
IND-001041,Dimapur,Nagaland,2011,2021.0,False,NEW,1,2011,2011,875.489,875.489,0.0,,,,,,,875.489,,
IND-001153,Dimapur,Nagaland,2021,2025.0,False,NEW,1,2021,2021,993.464,993.464,0.0,,,,,,,,993.464,
IND-001358,Dimapur,Nagaland,2025,,True,NEW,1,2025,2025,762.799,762.799,0.0,,,,,,,,,762.799
IND-001044,Kiphire,Nagaland,2011,,True,NEW,3,2011,2025,1164.57,1106.761,57.809,,,,,,,1106.761,1164.57,1129.739
IND-000371,Kohima,Nagaland,1961,1981.0,False,NEW,2,1961,1971,6393.641,6393.641,0.0,,6393.641,6393.641,,,,,,
IND-000471,Kohima,Nagaland,1981,2001.0,False,NEW,2,1981,1991,3895.445,3895.429,0.016,,,,3895.429,3895.445,,,,
IND-000781,Kohima,Nagaland,2001,2011.0,False,NEW,1,2001,2001,2927.308,2927.308,0.0,,,,,,2927.308,,,
IND-001045,Kohima,Nagaland,2011,2021.0,False,NEW,1,2011,2011,1400.57,1400.57,0.0,,,,,,,1400.57,,
IND-001152,Kohima,Nagaland,2021,,True,NEW,2,2021,2025,1314.194,1287.51,26.684,,,,,,,,1287.51,1314.194
IND-001043,Longleng,Nagaland,2011,,True,NEW,3,2011,2025,585.669,553.818,31.852,,,,,,,565.244,553.818,585.669
IND-000372,Mokokchung,Nagaland,1961,1981.0,False,NEW,2,1961,1971,4162.631,4162.631,0.0,,4162.631,4162.631,,,,,,
IND-000475,Mokokchung,Nagaland,1981,,True,NEW,6,1981,2025,1606.927,1603.336,3.591,,,,1603.361,1603.336,1603.336,1606.927,1606.071,1604.159
IND-000477,Mon,Nagaland,1981,,True,NEW,6,1981,2025,2223.085,2139.967,83.118,,,,2223.059,2223.085,2223.085,2195.356,2139.967,2177.232
IND-001353,Paren,Nagaland,2025,,True,NEW,1,2025,2025,1827.626,1827.626,0.0,,,,,,,,,1827.626
IND-001046,Peren,Nagaland,2011,2025.0,False,NEW,2,2011,2021,1659.199,1644.925,14.274,,,,,,,1644.925,1659.199,
IND-000472,Phek,Nagaland,1981,,True,NEW,6,1981,2025,1892.921,1781.416,111.505,,,,1781.416,1781.47,1892.921,1860.916,1888.124,1872.265
IND-000476,Tuensang,Nagaland,1981,2011.0,False,NEW,3,1981,2001,3795.59,3795.588,0.001,,,,3795.59,3795.588,3795.588,,,
IND-001042,Tuensang,Nagaland,2011,,True,NEW,3,2011,2025,2234.296,2132.792,101.504,,,,,,,2234.296,2161.442,2132.792
IND-000474,Wokha,Nagaland,1981,,True,NEW,6,1981,2025,1632.499,1553.162,79.336,,,,1632.499,1560.529,1632.497,1570.257,1553.162,1607.814
IND-000473,Zunheboto,Nagaland,1981,,True,NEW,6,1981,2025,1643.707,1532.238,111.469,,,,1643.684,1643.707,1532.238,1537.385,1567.902,1575.199
IND-000370,Siang,North East Frontier Agency,1961,1981.0,False,NEW,2,1961,1971,24257.048,24257.048,0.0,,24257.048,24257.048,,,,,,
IND-000369,Subansiri,North East Frontier Agency,1961,2001.0,False,NEW,4,1961,1991,12787.609,12787.546,0.063,,12787.546,12787.546,12787.546,12787.609,,,,
IND-000831,Anugul,Odisha,2001,,True,NEW,4,2001,2025,6401.513,6319.654,81.859,,,,,,6401.513,6319.654,6381.641,6373.24
IND-000840,Balangir,Odisha,2001,,True,NEW,4,2001,2025,6548.781,6399.303,149.479,,,,,,6426.604,6399.303,6533.699,6548.781
IND-000226,Balasore,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,6302.244,6302.212,0.031,6302.244,6302.244,6302.244,6302.212,6302.237,,,,
IND-000824,Baleshwar,Odisha,2001,,True,NEW,4,2001,2025,3879.301,3675.616,203.685,,,,,,3814.095,3675.616,3879.301,3717.911
IND-000820,Bargarh,Odisha,2001,,True,NEW,4,2001,2025,5878.437,5720.333,158.103,,,,,,5720.333,5878.437,5845.691,5836.588
IND-000838,Baudh,Odisha,2001,,True,NEW,4,2001,2025,3106.692,3065.844,40.848,,,,,,3106.692,3065.844,3103.596,3102.433
IND-000825,Bhadrak,Odisha,2001,,True,NEW,4,2001,2025,2531.072,2488.322,42.75,,,,,,2488.322,2531.072,2494.505,2505.847
IND-000236,Bolangir,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,8742.819,8742.789,0.029,8742.789,8742.789,8742.789,8742.794,8742.819,,,,
IND-000225,Cuttack,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,10898.23,10898.159,0.071,10898.23,10898.23,10898.23,10898.159,10898.22,,,,
IND-000828,Cuttack,Odisha,2001,,True,NEW,4,2001,2025,3857.129,3686.114,171.015,,,,,,3686.114,3822.455,3857.129,3854.656
IND-000823,Debagarh,Odisha,2001,,True,NEW,4,2001,2025,3011.86,2915.363,96.497,,,,,,2915.363,3011.86,2942.277,2955.906
IND-000233,Dhenkanal,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,10880.907,10880.866,0.042,10880.866,10880.866,10880.866,10880.907,10880.881,,,,
IND-000830,Dhenkanal,Odisha,2001,,True,NEW,4,2001,2025,4479.406,4412.692,66.713,,,,,,4479.406,4412.692,4456.757,4458.892
IND-000836,Gajapati,Odisha,2001,,True,NEW,4,2001,2025,4234.764,4124.09,110.674,,,,,,4157.723,4234.764,4124.09,4133.04
IND-000229,Ganjam,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,12586.9,12438.476,148.425,12438.476,12438.476,12586.897,12586.9,12438.524,,,,
IND-000835,Ganjam,Odisha,2001,,True,NEW,4,2001,2025,8484.151,8280.834,203.317,,,,,,8280.834,8484.151,8382.156,8392.396
IND-000827,Jagatsinghapur,Odisha,2001,,True,NEW,4,2001,2025,1749.638,1733.745,15.892,,,,,,1749.638,1739.571,1733.745,1733.784
IND-000829,Jajapur,Odisha,2001,,True,NEW,4,2001,2025,2972.568,2882.539,90.029,,,,,,2972.568,2882.539,2896.456,2897.926
IND-000821,Jharsuguda,Odisha,2001,,True,NEW,4,2001,2025,2163.827,2072.427,91.399,,,,,,2151.271,2163.827,2078.966,2072.427
IND-000237,Kalahandi,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,11707.727,11707.642,0.086,11707.642,11707.642,11707.642,11707.727,11707.647,,,,
IND-000842,Kalahandi,Odisha,2001,,True,NEW,4,2001,2025,7919.44,7898.158,21.281,,,,,,7919.44,7900.219,7901.659,7898.158
IND-000837,Kandhamal,Odisha,2001,,True,NEW,4,2001,2025,8093.317,7942.877,150.439,,,,,,8093.317,7942.877,8019.954,8020.04
IND-000826,Kendrapara,Odisha,2001,,True,NEW,4,2001,2025,2566.456,2489.891,76.565,,,,,,2489.891,2566.456,2532.044,2533.243
IND-000234,Keonjhar,Odisha,1951,,True,ANCHOR,9,1951,2025,8377.008,8302.147,74.861,8377.002,8377.002,8377.002,8376.937,8377.008,8377.008,8375.964,8313.059,8302.147
IND-000833,Khordha,Odisha,2001,,True,NEW,4,2001,2025,2906.101,2812.812,93.288,,,,,,2906.101,2812.812,2889.453,2880.123
IND-000230,Koraput,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,26858.677,26858.569,0.108,26858.677,26858.677,26858.677,26858.617,26858.569,,,,
IND-000845,Koraput,Odisha,2001,,True,NEW,4,2001,2025,8656.601,8357.116,299.485,,,,,,8437.245,8656.601,8357.116,8389.765
IND-000846,Malkangiri,Odisha,2001,,True,NEW,4,2001,2025,5831.427,5659.534,171.893,,,,,,5659.534,5831.427,5751.704,5782.327
IND-000232,Mayurbhanj,Odisha,1951,,True,ANCHOR,9,1951,2025,10450.715,10250.31,200.406,10250.31,10250.31,10250.31,10250.384,10250.319,10250.319,10450.715,10400.917,10410.334
IND-000844,Nabarangapur,Odisha,2001,,True,NEW,4,2001,2025,5456.023,5378.676,77.347,,,,,,5378.676,5404.698,5456.023,5454.584
IND-000832,Nayagarh,Odisha,2001,,True,NEW,4,2001,2025,4046.081,3877.214,168.867,,,,,,4046.081,3877.214,3894.528,3897.396
IND-000841,Nuapada,Odisha,2001,,True,NEW,4,2001,2025,3927.478,3788.193,139.285,,,,,,3788.193,3927.478,3852.418,3846.196
IND-000231,Phulbani,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,11200.069,11199.988,0.081,11200.038,11200.038,11200.038,11199.988,11200.069,,,,
IND-000227,Puri,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,10438.335,10438.303,0.032,10438.306,10438.306,10438.306,10438.335,10438.303,,,,
IND-000834,Puri,Odisha,2001,,True,NEW,4,2001,2025,3528.704,3449.044,79.66,,,,,,3486.018,3528.704,3449.044,3471.758
IND-000843,Rayagada,Odisha,2001,,True,NEW,4,2001,2025,7383.424,7329.348,54.076,,,,,,7383.273,7383.424,7329.348,7342.074
IND-000228,Sambalpur,Odisha,1951,2001.0,False,ANCHOR,5,1951,1991,17378.153,17378.072,0.081,17378.153,17378.153,17378.153,17378.149,17378.072,,,,
IND-000822,Sambalpur,Odisha,2001,,True,NEW,4,2001,2025,6649.921,6588.33,61.591,,,,,,6591.185,6588.33,6644.073,6649.921
IND-000839,Sonapur,Odisha,2001,,True,NEW,4,2001,2025,2363.786,2316.257,47.53,,,,,,2316.257,2347.662,2363.786,2362.413
IND-000235,Sundargarh,Odisha,1951,,True,ANCHOR,9,1951,2025,9742.21,9460.089,282.121,9460.101,9460.101,9460.101,9460.089,9460.128,9460.128,9691.071,9742.21,9724.384
IND-000060,Barnala,Patiala And East Punjab States Union,1951,1961.0,False,ANCHOR,1,1951,1951,4217.34,4217.34,0.0,4217.34,,,,,,,,
IND-000061,Bhatinda,Patiala And East Punjab States Union,1951,1961.0,False,ANCHOR,1,1951,1951,6575.808,6575.808,0.0,6575.808,,,,,,,,
IND-000062,Fatehgarh Sahib,Patiala And East Punjab States Union,1951,1961.0,False,ANCHOR,1,1951,1951,731.221,731.221,0.0,731.221,,,,,,,,
IND-000065,Kandaghat (Kohistan),Patiala And East Punjab States Union,1951,1971.0,False,ANCHOR,2,1951,1961,1551.108,1551.108,0.0,1551.108,1551.108,,,,,,,
IND-000063,Kapurthala,Patiala And East Punjab States Union,1951,,True,ANCHOR,9,1951,2025,1641.345,1568.988,72.357,1641.345,1641.345,1641.345,1641.345,1641.345,1641.345,1568.988,1631.19,1631.804
IND-000064,Mohindergarh,Patiala And East Punjab States Union,1951,1981.0,False,ANCHOR,3,1951,1971,3256.504,3256.504,0.0,3256.504,3256.504,3256.504,,,,,,
IND-000059,Patiala,Patiala And East Punjab States Union,1951,1961.0,False,ANCHOR,1,1951,1951,3533.027,3533.027,0.0,3533.027,,,,,,,,
IND-000066,Sangrur,Patiala And East Punjab States Union,1951,1961.0,False,ANCHOR,1,1951,1951,5176.685,5176.685,0.0,5176.685,,,,,,,,
IND-000175,Karaikal,Puducherry,1951,,True,ANCHOR,9,1951,2025,161.82,157.853,3.966,157.88,157.88,157.88,157.88,157.853,161.82,161.55,161.249,158.764
IND-000368,Mahe,Puducherry,1961,2011.0,False,NEW,5,1961,2001,7.302,7.302,0.0,,7.302,7.302,7.302,7.302,7.302,,,
IND-001093,Mahe,Puducherry,2011,2021.0,False,NEW,1,2011,2011,8.377,8.377,0.0,,,,,,,8.377,,
IND-001276,Mahe,Puducherry,2021,,True,NEW,2,2021,2025,8.973,8.811,0.162,,,,,,,,8.811,8.973
IND-000176,Pondicherry,Puducherry,1951,1991.0,False,ANCHOR,4,1951,1981,250.941,244.767,6.174,250.941,250.941,244.767,250.941,,,,,
IND-000674,Pondicherry,Puducherry,1991,2011.0,False,NEW,2,1991,2001,289.356,282.784,6.572,,,,,289.356,282.784,,,
IND-001092,Puducherry,Puducherry,2011,,True,NEW,3,2011,2025,298.548,297.811,0.736,,,,,,,297.811,298.548,298.541
IND-000429,Yanam,Puducherry,1971,2011.0,False,NEW,4,1971,2001,16.116,16.113,0.003,,,16.113,16.113,16.116,16.116,,,
IND-001091,Yanam,Puducherry,2011,2021.0,False,NEW,1,2011,2011,17.923,17.923,0.0,,,,,,,17.923,,
IND-001277,Yanam,Puducherry,2021,2025.0,False,NEW,1,2021,2021,31.152,31.152,0.0,,,,,,,,31.152,
IND-001342,Yanam,Puducherry,2025,,True,NEW,1,2025,2025,37.813,37.813,0.0,,,,,,,,,37.813
IND-000242,Ambala,Punjab,1951,1961.0,False,ANCHOR,1,1951,1951,5626.896,5626.896,0.0,5626.896,,,,,,,,
IND-000342,Ambala,Punjab,1961,1991.0,False,NEW,3,1961,1981,4148.214,4148.213,0.001,,4148.214,4148.214,4148.213,,,,,
IND-000249,Amritsar,Punjab,1951,2011.0,False,ANCHOR,6,1951,2001,5070.618,5070.594,0.024,5070.618,5070.618,5070.618,5070.618,5070.594,5070.594,,,
IND-000958,Amritsar,Punjab,2011,,True,NEW,3,2011,2025,2678.395,2615.031,63.363,,,,,,,2615.031,2676.278,2678.395
IND-000963,Barnala,Punjab,2011,,True,NEW,3,2011,2025,1424.915,1366.352,58.562,,,,,,,1366.352,1424.915,1424.302
IND-000481,Bathinda,Punjab,1981,2001.0,False,NEW,2,1981,1991,5954.135,5954.125,0.01,,,,5954.125,5954.135,,,,
IND-000683,Bathinda,Punjab,2001,,True,NEW,4,2001,2025,3378.326,3336.554,41.771,,,,,,3374.446,3336.554,3355.541,3378.326
IND-000346,Bhatinda,Punjab,1961,1981.0,False,NEW,2,1961,1971,7429.163,7429.163,0.0,,7429.163,7429.163,,,,,,
IND-000482,Faridkot,Punjab,1981,2001.0,False,NEW,2,1981,1991,5143.002,5142.993,0.009,,,,5143.002,5142.993,,,,
IND-000682,Faridkot,Punjab,2001,,True,NEW,4,2001,2025,1486.482,1460.942,25.54,,,,,,1475.078,1486.482,1475.991,1460.942
IND-000678,Fatehgarh Sahib,Punjab,2001,,True,NEW,4,2001,2025,1165.552,1140.441,25.111,,,,,,1165.552,1140.441,1156.852,1151.206
IND-001106,Fazilka,Punjab,2021,,True,NEW,2,2021,2025,2884.034,2875.769,8.265,,,,,,,,2884.034,2875.769
IND-000248,Ferozepur,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,10147.872,10147.872,0.0,10147.872,10147.872,10147.872,,,,,,
IND-000478,Firozpur,Punjab,1981,2001.0,False,NEW,2,1981,1991,6479.999,6479.956,0.043,,,,6479.956,6479.999,,,,
IND-000680,Firozpur,Punjab,2001,2021.0,False,NEW,2,2001,2011,5319.542,5303.518,16.024,,,,,,5303.518,5319.542,,
IND-001108,Firozpur,Punjab,2021,,True,NEW,2,2021,2025,2371.448,2363.668,7.78,,,,,,,,2363.668,2371.448
IND-000250,Gurdaspur,Punjab,1951,2021.0,False,ANCHOR,7,1951,2011,3639.793,3587.093,52.7,3587.093,3587.093,3587.093,3587.093,3587.146,3587.146,3639.793,,
IND-001105,Gurdaspur,Punjab,2021,,True,NEW,2,2021,2025,2604.779,2603.72,1.06,,,,,,,,2604.779,2603.72
IND-000240,Gurgaon,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,5984.574,5984.574,0.0,5984.574,5984.574,5984.574,,,,,,
IND-000238,Hissar,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,14448.868,14448.868,0.0,14448.868,14448.868,14448.868,,,,,,
IND-000245,Hoshiarpur,Punjab,1951,1971.0,False,ANCHOR,2,1951,1961,5045.389,5045.389,0.0,5045.389,5045.389,,,,,,,
IND-000413,Hoshiarpur,Punjab,1971,1981.0,False,NEW,1,1971,1971,3837.372,3837.372,0.0,,,3837.372,,,,,,
IND-000480,Hoshiarpur,Punjab,1981,1991.0,False,NEW,1,1981,1981,3348.115,3348.115,0.0,,,,3348.115,,,,,
IND-000583,Hoshiarpur,Punjab,1991,2001.0,False,NEW,1,1991,1991,3837.376,3837.376,0.0,,,,,3837.376,,,,
IND-000676,Hoshiarpur,Punjab,2001,,True,NEW,4,2001,2025,3390.744,3348.122,42.622,,,,,,3348.122,3390.744,3381.62,3382.466
IND-000479,Jalandhar,Punjab,1981,1991.0,False,NEW,1,1981,1981,3916.087,3916.087,0.0,,,,3916.087,,,,,
IND-000584,Jalandhar,Punjab,1991,2001.0,False,NEW,1,1991,1991,3426.862,3426.862,0.0,,,,,3426.862,,,,
IND-000675,Jalandhar,Punjab,2001,,True,NEW,4,2001,2025,2659.066,2631.18,27.885,,,,,,2659.066,2631.18,2640.356,2639.227
IND-000246,Jullundur,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,3426.888,3426.888,0.0,3426.888,3426.888,3426.888,,,,,,
IND-000244,Kangra,Punjab,1951,1961.0,False,ANCHOR,1,1951,1951,24934.647,24934.647,0.0,24934.647,,,,,,,,
IND-000343,Kangra,Punjab,1961,1971.0,False,NEW,1,1961,1961,13297.88,13297.88,0.0,,13297.88,,,,,,,
IND-000241,Karnal,Punjab,1951,1981.0,False,ANCHOR,3,1951,1971,7765.214,7765.214,0.0,7765.214,7765.214,7765.214,,,,,,
